row ID,row m/z,row retention time,KMRB15070728_neg.mzXML Peak area,KMRB15070723_neg.mzXML Peak area,KMRB16032507_neg.mzXML Peak area,KMRB15070765_neg.mzXML Peak area,KMRB15062619_neg.mzXML Peak area,KMRB15090213_neg.mzXML Peak area,KMRB17070402_neg.mzXML Peak area,KMRB17080804_neg.mzXML Peak area,KMRB15081403_neg.mzXML Peak area,KMRB15031920_neg.mzXML Peak area,KMRB16011417_neg.mzXML Peak area,KMRB16011519_neg.mzXML Peak area,KMRB04050612_neg.mzXML Peak area,KMRB14110709_neg.mzXML Peak area,KMRB18111308_neg.mzXML Peak area,KMRB14091212_neg.mzXML Peak area,KMRB15052235_neg.mzXML Peak area,KMRB15070136_neg.mzXML Peak area,KMRB18042712_neg.mzXML Peak area,KMRB16061604_neg.mzXML Peak area,KMRB15021115_neg.mzXML Peak area,KMRB16051230_neg.mzXML Peak area,KMRB17091811_neg.mzXML Peak area,KMRB15032003_neg.mzXML Peak area,KMRB14101203_neg.mzXML Peak area,KMRB15063021_neg.mzXML Peak area,KMRB15052230_neg.mzXML Peak area,KMRB15071608_neg.mzXML Peak area,KMRB14082260_neg.mzXML Peak area,KMRB16071927_neg.mzXML Peak area,KMRB15080602_neg.mzXML Peak area,KMRB16011521_neg.mzXML Peak area,KMRB15090836_neg.mzXML Peak area,KMRB17061910_neg.mzXML Peak area,KMRB17083132_neg.mzXML Peak area,KMRB16041505_neg.mzXML Peak area,KMRB15102011_neg.mzXML Peak area,KMRB15061217_neg.mzXML Peak area,KMRB14070116_neg.mzXML Peak area,KMRB15090322_neg.mzXML Peak area
2314,313.237126,7.933464035,30.8345,67.795,7.614,33.072,14.628,47.304,23.692,13.715,8.075,42.8375,10.998,177.894,19.6102793,108.9526713,17.04,69.73799927,57.19580014,9.6525,28.302,0,46.008,193.6318192,246.606,43.955,251.49329,14.49164658,37.80053003,287.4237517,53.673,136.5705,100.0935,83.41543408,80.685,23.936,56.4114086,0,1541.900866,9035.93995,59.7,49.9175
2315,183.1146274,1.850871667,278.922,452.5866473,130.1342144,834.3953936,102.102,70.75052686,485.6,371.3255371,981.5623086,36.01662048,1776.201532,381.0384958,26.63368744,578.4982335,135.121,125.121,772.8154589,102.2454731,563.2135,506.3616621,768.0810572,826.4245638,1070.391547,59.037,888.377,25.901,616.458,36.969,381.988,2328.57299,894.5409377,1601.205989,102.1277588,115.996793,2075.541617,978.535,204.108,386.0288086,452.9485,1331.318447
2316,327.2183033,6.180789583,8.037,18.5745,48.249,20.33,16.827,175.9771144,5.076,14.271,7.208,81.0575,26.928,17.227,16.40372516,82.644,20.116,137.738,100.741,40.0035,71.97243982,60.853,67.0327179,195.0265,13.299,32.879,529.6697618,21.513,115.0340317,304.815043,73.408,15.8775,40.698,160.7093615,17.308,22.186,60.5955,98.8715,46.331,3416.249193,24.11,91.464
2317,355.3220618,16.79785292,15727.38219,38252.65628,62621.93936,97238.15842,59464.85306,155775.0088,127.935,6331.916149,122.067,20298.26511,46.098,344102.3358,31296.93648,23552.19799,110742.3687,244828.9745,380170.5731,383267.4743,128737.4002,25205.19336,95789.84733,327.6953052,242769.4746,28616.43001,58096.13001,313803.7281,22597.35705,457371.8634,171606.4928,125143.8027,155.8286829,194007.5617,141724.2308,123418.2011,15466.6252,114596.6545,326.568,1703.958435,51541.64983,185630.9534
2318,235.044019,1.215251282,0,466.8968408,81.627,113.712,92.3475,96.78269174,66.164,164.2285,25.3565,23.49,311.918,79.87826074,776.5688342,143.703,104.216,133.4738394,135.488,81.928,85.27317297,204.49,234.222,683.4467288,55.79149945,461.1805,231.816,80.562,133.3965,138.4855,272.436,13.056,66.164,471.4095176,372.588,100.4275,190.6750674,237.9715454,1041.22481,44.63097363,88.7625,334.961
2319,383.2416431,3.929892929,0,0,0,8.7535,7.8625,10.7,7.259,12.412,11.102,16.4395,20.625,7.0785,20.304,640.4305,27.521,86.46815247,88.29529034,38.15,14.92645563,10.437,104.0821079,181.5860618,22.62,16.7475,68.737,10.32,8.151,0,0,0,7.595,64.044,13.792,7.029,13.962,24.345,378.378,114.9175,0,13.949
2320,536.262988,6.744223039,4.8645,7.0125,9.775,10.914,16.748,26.35,21.087,0,14.547,0,0,10.71419449,8.733,18.832,7.49,10.437,14.025,9.009,12.383,7.062,14.025,353.0677089,10.5105,7.029,71.38,0,49.22,35.607,38.724,24.248,12.93,137.3616622,0,42.9065,18.207,0,56.50921619,5001.919577,227.8395,349.1234141
2321,293.2102349,12.65890917,80.16337958,163.2126984,51.949,188.2970635,47.21397998,345.9818711,220.968,39.5370166,65.39062695,17.628,123.9322633,1165.803894,73.6407439,140.859,71.12167285,313.9741655,576.141877,101.3881581,113.4225,1149.471837,1271.210385,370.7120503,68.62787732,129.1052693,504.1972919,250.6157549,257.152662,8240.108493,316.6902505,27.56,312.5352107,128.8931755,198.5005,91.52376953,42.4865,25.0745,15118.91294,797.8361334,209.9045,916.8915
2322,578.3110298,6.911214815,7.65,6.206,17.904,16.3625,34.97919775,55.5795,38.07,6.832,0,4.23,5.525,27.768,19.474,64.95383533,66.88,48.44777441,103.8327988,7.722,5.35,18.7635,13.7535,136.5607871,14.766,8.52,302.932083,0,362.2966235,15.408,49.851,19.224,47.256,259.6990791,11.70474492,0,29.5625,156.03,716.7062484,14843.78963,351.2922913,0
2323,540.3298381,11.53383586,0,0,16.247,19.2465,26.9875,22.788,4.8875,4.0375,24.857,0,7.225,77.29173523,6.996,16.521,6.9795,25.228,68.698026,61.19,23.499,0,18.6,539.9977999,26.83,0,10.437,15.651,10.2,8.037,11.956,16.324,280.7954287,29.9625,15.688,0,7.259,19.7395,62.21989978,11158.60726,12.75,0
2324,261.0913103,2.204073333,18.52091766,52.46,20.116,34.55225922,28.89,146.835,26.88784705,105.1108703,36.6795,37.576,211.233,16.2375,53.57349716,382.3522375,109.5210843,33.2775,58.072,42.51,703.9555981,68.472,74.088,215.1506481,65.819,226.6498309,184.987397,18.7425,94.172,26.04,91.07186829,103.0547628,59.024,56.19419165,33.774,52.44061249,14.904,104.2199124,321.2719023,22.8445,11.583,269.3396208
2325,283.1539463,3.48432875,12.5965,71.44,124.8793515,82.92437305,9.202,211.9426531,40.71879071,18.326,91.49399326,19.69567871,102.648,7.293,37.84,51.4255,9.844,34.83,42.2875,225.3263242,1720.036392,94.2375,143.341,195.819,76789.5761,90.50395062,10.731,5.681,9.6075,77.9325,22.3125,42.7705,73.8075,2954.823678,69.144,20.142,26.6605,214.3864805,1882.481583,34.23229541,14.33372803,10.1755
2326,490.3014291,5.676677083,0,8.48,6.996,14.2375,6.36,8.967,0,14.88,0,6.375,5.538,12.1695,10.65,12.1125,0,21.92183398,12.325,12.499,15.225,14.766,34.578,9.592,43943.98675,58.02755859,24.633,8.5905,10.0815,164.6072222,72.81774463,0,66.144,22.557,88.081,0,0,93.694,88.27,293.2441121,0,77.536
2327,457.2957112,5.349756863,5.499,57.105,15.725,9.35,0,0,8.307,10.4125,175.5319504,4.4625,64.326,5.3125,12.3255,7.259,6.006,12.354,12.5375,76.03898413,36.372,8.113,0,39.0915,25494.65575,21.57,92.264,5.3375,24.03,19.278,124.2825,84.835,52.25,15.60837045,28.281,0,0,81.72,87.702,3003.324959,39.4695,0
2328,305.1516629,3.154737179,7.65,6.5875,6.42,13.361,6.864,167.4825,22.204,9.63,29.425,8.925,24.6905,11.825,65.16936255,32.41517578,8.774,13.856,50.008,15.987,32.256,40.4325,41.4,61.574,26297.02666,131.9067559,106.5404495,5.475,23.017,45.59439355,9.198,7.4085,30.084,482.3213926,10.1655,9.35,40.279,29.24083237,52.53,105.0275,0,19.6395
2329,303.1796866,2.566342735,14.484,17.507,14.7315,249.3835,31.72764496,26.3895,7.1115,81.921,26.754,11.05,68.019,18.275,30.315,23.436,11.18,85.9544209,62.196,50.679,72.4815,15.12,20.056,121.622,17903.66966,424.321,24.909,0,6.848,22.1965,5.94,14.649,68.8635,1156.023547,13.361,37.998,1351.296408,26.28,472.313,367.148,4.8875,17.721
2330,505.3165768,4.410952525,8.056,73.854,22.6305,16.785,13.175,19.4285,7.42,0,265.8035,0,32.14993661,11.289,28.595,225.897,0,48.56668048,5.7375,43.23695306,111.2366237,46.696,9.438,581.4874248,15381.46733,345.6219673,147.39,0,14.124,29.502,29.6235,0,12.016,2372.515683,56.86303503,19.734,0,30.26314844,178.245,6173.140397,0,15.78987933
2331,325.1639673,4.127423504,8.904,18.2525,55.014,4.25,15.3135,19.875,8.54,7.918,107.763,9.752,8.815,0,24.725,6.42,7.8995,12.81,10.675,10.95,20.53075914,12.141,19.9485,8.66,13607.28945,87.25,103.9942201,7.812,16.5695,11.154,11.607,12.5895,62.4515,154.3457891,20.0075,10.444,72.99,12.1275,41.9635,9.936,8.113,16.492
2332,313.1633311,2.719990741,7.062,17.466,12.993,8.62,44.467,8.8765,7.0785,10.0815,9.844,6.405,49.88,0,7.595,38.202,0,50.0205,31.3425,16.00481116,43.6035,5.16,23.6185,50.255,12132.49464,9.093,0,29.852,0,22.454,25.88,8.481,105.1323658,3481.887086,13.2065,8.7945,23.192,27.2765625,63.6175,49.444,5.95,43.86
2333,305.1514167,2.930901905,12.354,5.992,0,37.224,37.905,28.21,0,17.0145,29.425,9.724,9.68,11.825,615.7355,14.9385,8.774,56.5425,11.7425,40.571,91.5915,31.175,8.284,11.67557364,8230.968891,1475.386949,32.1310849,0,0,11.3685,30.723,10.1025,14.756,105.484,36.7155,0,7.992,16.703,56.664,11.7975,9.35,10.2225
2334,227.0940722,1.824919737,14.81790131,48.41013464,49.6497041,25.84143301,35.84797211,50.28026685,33.15510352,30.42774768,30.3931842,16.302,0,73.14133514,194.0668013,37.81284027,42.80760712,65.64997791,27.72488434,97.63811829,86.21998145,28.87528711,35.85005676,47.94220642,4829.845774,65.41576312,101.9251843,113.6436694,42.43541846,34.33316833,49.2260163,13.04526563,22.248,143.8318213,145.0058472,38.01362695,162.1324266,70.18222852,235.3208013,21.6645,15.59703244,0
2335,505.3163066,4.505299537,8.2875,73.854,22.6305,16.785,13.175,19.4285,7.42,9.159,265.8035,29.24577783,17.976,0,28.595,225.897,0,48.56668048,10.4615,156.1255465,111.2366237,46.696,15.2295,146.1759775,15682.03211,814.4093647,111.865,8.64,14.124,85.838,29.6235,0,12.016,1085.555153,48.32,19.734,40.137,135.288999,124.8148389,785.5118567,0,15.78987933
2336,425.3059391,15.9366464,62.133,23.048,91.9305,412.5995893,0,267.228,21.52,22.308,141.322,189.5274103,18.224,1791.678394,128.811,43.53757175,28.408,1334.035559,464.7761248,1959.76057,390.3093439,15.05,93.5765,2053.636494,13446.42086,119.9525,25.728,132.405,93.4675,1363.03659,628.1794434,0,2882.47385,1375.952052,0,38.817,23.552,115.269,3877.4135,4796.92434,295,88.7865
2337,354.129903,1.361792105,0,53.9255,55.497,31.233,1450.081719,61.479,98.7795,46.8495,23.123,30.4355,2564.682136,7.056,23.1165,637.0122559,175.6436538,124.8615,55.959,117.9035,21.456,31.5,365.9915,76.896,12919.0021,120.063,656.3565,17.92538223,0,13.671,222.6046659,254.125,21.638,103.713,45.9425,36.482,80.066,569.708,72.379,20.34832233,35.206,93.096
2338,285.1681505,4.567202703,20.46,7.686,14.155,16.001,23.108,10.725,12.72,6.36,54.756,16.5,22.042,7.0125,21.828,12.6555,5.148,62.682,17.23290924,23.21695862,123.422,93.984,21.2515,192.066,6069.074826,221.7856898,1024.525039,0,7.095,8.385,0,63.18,224.3643081,110.995,29.78042816,0,40.542,87.785,39.858,22.949,11.342,26.5595
2339,267.1586665,2.653021839,0,0,9.372,13.758,19.93,21.384,0,5.3625,15.444,9.416,0,0,51.8175,7.758,0,90.015,0,12.921,80.497,10.5595,277.579248,66.6285,8428.994769,37.255,3.996,0,11.128,15.0965,7.429,34.08,14.973,337.1325,28.877,0,0,16.644,50.364,12.67920071,0,81.5935
2340,303.1806405,2.648654955,3.834,17.892,14.7315,110.3925,56.475,29.2275,7.1115,44.1,20.304,52.7165,22.1195,0,26.9375,255.6848031,10.486,393.4473997,62.196,85.01903735,56.44,33.4985,10.62663596,201.893,12439.16646,424.321,24.4925,0,18.375,13.93432004,8.76,14.649,68.8635,1084.718005,15.552,37.998,1351.296408,234.9205,427.2435,417.3775,0,25.146
2341,232.1550994,1.700845238,0,0,4.922,0,0,0,0,0,0,0,0,0,0,6.48,0,0,0,0,0,0,0,4.4,6123.388579,0,0,12.789,0,6.6805,0,0,0,0,0,0,0,0,0,11.076,0,0
2342,269.1752274,6.463684375,10.863,6.8,87.35775342,24.0975,13.206,0,12.084,0,5.936,0,7.65,7.704,10.011,11.928,6.6495,11.556,6.375,16.632,19.9485,21.164,52.864,13.34849164,7483.017188,17.622,0,5.751,7.9365,7.776,0,18.0525,197.784,8.303,0,0,9.639,72.2545,30.6485,87.514,0,49.16
2343,474.3055148,5.69779798,53.64,22.0365,7.632,223.6378969,5.088,286.303,0,310.5008577,21.532,16.00979108,0,28.386,1069.94478,15.59446533,0,9.416,18.19,12.068,34.5345,22.066,0,9.913,8629.896445,8541.793381,2240.165955,18.241,4.27,399.747,96643.75485,18.966,0,102.3819157,37.52,7.327,23.2335,101.034,15.834,822.8581082,0,0
2344,375.1822959,5.075775521,8.692,0,90.746,6.8,8.925,10.8025,8.6715,12.5375,0,0,45.408,13.8125,10.965,7.242,11.18,7.062,7.259,17.577,32.9165,34.026,25.1215,11.4215,7827.873279,4535.373875,55.3455,0,41.195,98.295,28.02,36.183,0,30.5535,7.1775,0,0,92.3005,264.672,85.854,0,100.9303213
2345,317.1058454,3.911519697,5.3,70.7185,0,14.945,0,18.2325,14.547,15.762,8.113,0,11.9075,13.035,40.66,30.495,49.174,14.338,23.231,13.952,21.707,8.3265,27.735,0,3974.640083,6.48,15.295,19.7925,0,11.4215,72.7155,158.875,55.913,102.9325,6.727,18.744,0,229.5,424.4220549,15.7315,0,24.12
2346,269.1752592,5.116086325,11.076,12.1125,9.9405,10.2,5.3125,31.863,6.784,9.1375,12.81,16.7875,16.906,14.552,24.06345963,51.681,9.202,20.022,68.04,449.4491158,8.463,99.029,301.847,30.53,12678.37005,19.918,45.645,15.708,15.5855,16.0875,97.032,78.95219542,834.1000381,34.9953506,18.58119649,56.835,41.232,822.39,27.2415,49.0035,0,178.6095
2347,457.2952919,5.616133333,5.499,7.65,9.54,11.102,0,11.145,20.564,38.4625,172.2621636,5.7375,10.248,11.949,25.37,5.577,0,14.058,12.5375,296.4071755,17.753,14.124,0,14.835,8822.20098,1298.469303,29.4525,8.967,15.372,8.151,3446.787107,292.7009647,0,14.6395,6.777,0,30.0355,66.2585,26.026,11987.21719,0,27.8645
2348,197.8074572,0.821069872,0,0,0,41.497,0,93.639,0,0,410.0455503,0,1993.335,257.9175,387.9049387,24.05,0,0,607.5731143,7363.875092,1179.345019,0,0,234.7160528,10186.10559,1662.927726,0,0,831.5966553,2220.6855,385.0315,24196.00316,4173.256372,3610.678239,565.0393665,21.861,5681.960137,1795.337459,1449.426502,1745.176558,2114.386893,0
2349,216.9168124,1.029398387,0,121.6356174,334.425948,671.9734199,397.0705688,0,612.4006582,301.5466866,1629.798212,964.7842344,67.61285593,0,4648.855574,77.79620532,113.0716443,120.2596865,927.1275081,0,0,1507.219477,0,565.0460703,3698.340056,567.0291541,0,1274.549707,140.76,328.8825569,0,69.139,162.7777529,1000.221149,1422.068017,876.7165176,512.0340107,340.8904714,73.4175,0,746.2806426,33.669
2350,351.1412345,3.442707407,9.35,9.9875,16.15,15.6585,11.076,72.52771753,0,9.585,14.98,0,10.875,25.86,16.095,29.522,5.375,21.32190527,8.3265,11.869,127.6909928,11.984,49.54824649,13.984,4288.090295,12.426,151.8699716,65.36,14.966,37.1015,56.5495,23.777,34.44595892,398.818359,53.8395,0,19.9417634,7.48,297.57,25.125,0,36.736
2351,246.1341936,2.303091441,4.686,7.8995,68.214,45.6025,10.486,80.7545,27.4115,8.189,91.89162195,10.011,21.7755,29.5075,233.6857212,63.284,0,16.021,39.711,21.66,367.8047044,204.943,20.181,0,4705.950265,255.9459194,144.2628393,7.938,64.2,23.20903125,65.4425,10.35,0,98.9115,931.7832346,10.0845,20.68,569.0938823,4520.166,249.2466951,87.2355,17.232
2352,325.1653094,3.851034649,11.984,9.051,166.392,16.05,7.74,19.875,8.733,12.198,13.055,8.692,8.246,8.7535,64.66,12.87,0,25.038,12.325,11.554,10.212,5.643989258,62.9825,36.12,6207.557757,18.619,7.6125,22.032,12.73151894,7.1445,83.9025,8.7515,56.19559491,113.808,27.5215,0,19.332,122.1180311,18.0495,33.088,4.066,85.776
2353,507.3294875,4.91472,7.614,56.2135,12.72,26.5185,16.368,11.05,39.314,0,17.276,8.6715,34.615,7.029,25.37,7.525,11.3155,20.7875,4.9105,17.71678914,32.8425,73.224,18.854,14.0075,2542.995084,180.8199152,19.09672559,0,5.124,5.3625,0,0,43.43,36.603,10.416,19.422,107.0685,90.917,104.002,656.8525328,0,13.073
2354,317.1958747,4.052069737,11.529,51.6855,18.62175641,104.86,23.436,24.44234201,15.052,59.546,14.45,9.372,22.86727072,7.0785,15281.72414,10.296,0,35.88,45.372,46.647,74.2635,21.5635,16.05,22.0375,5230.126971,95320.61853,10434.25773,7.1775,0,37.45,380.163,14.144,548.4255,48.1045,8.502,12.441,23.694,5170.401705,140.898,304.7871525,283.9666267,11.31
2355,379.2115277,4.254691892,17.02,11.236,15.307,312.1650825,115.547,181.1046191,13.63116467,0,10.812,125.4713977,24.2385,24.505,72.69967307,92.18462814,0,88.395,31.8165,151.222,139.1307286,178.9114226,38.27,87.60259589,8749.104535,3334.997419,91.994,0,24.186,40.362,46.3705,22.4175,79.872,5421.261414,52.0685,10.4615,30.6945,57.399,529.633,225.1312778,8.774,19.14
2356,165.0185349,2.551553419,18.19,36.423,8.988,32.69122256,47.498,8.303,98.2065,3.861,35.9,6.405,12.4905,19.14,45.7725,219.4728385,9.936,81.45221967,18.531,18.571,21.15,28.7065,43.834,51.612,2846.136981,6.727,8.379,5.256,16.444,9.6975,16.9335,137.417,8.68,343.6649226,0,27.794,46.545,28.52231726,66.456,4.719,8.925,13.11
2357,457.2954513,5.964732381,9.9405,15.052,0,11.984,4.9105,14.091,5.724,5.724,14.271,13.78,5.564,6.42,32.5575,47.4075,0,22.188,11.715,57.981,17.0245,10.725,6.375,18.876,7728.784967,60.348,30.838,13.299,8.17,15.408,39.71579117,60.29935565,25.704,37.0695,27.861,0,0,28.38,65.41,400.723582,0,38.36
2358,370.2587675,4.3909875,54.601,0,12.75,69.42,0,180.6008254,0,28.408,0,29.76,0,0,98.55209619,0,0,7.704,51.794,8.103,10.2695,13.58608878,0,0,3195.210295,1570.67786,616.5215,17.63,0,9657.93486,135.375,10.78,0,6.66,47.691,22.125,0,0,39.144,61.1079436,0,0
2359,459.3103774,7.1434125,5.724,0,0,11.235,4.24,9.325,4.452,0,9.35,0,0,85.321,17.425,5.525,0,19.0995,10.65,27.375,15.372,4.0375,55.428,24.36101959,4458.605894,16.434,7.5075,7.029,21.33,9.416,18.0525,36.176,15.418,23.76,18.424,20.68,11.781,0,44.488,378.0163508,82.962,0
2360,491.2994769,3.66170787,12.75,13.8775,11.7425,15.622,20.972,24.295,11.128,7.293,49.6555,18.5745,7.5775,0,20.35169824,43.10081348,0,26.32,14.65678024,30.695,60.112,9.245,18.102,76.93856543,1769.499548,142.7196721,45.552,8.0475,5.112,98.1315,178.1175,6.0075,0,151.2675,19.096,18.832,30.609,36.3825,73.284,384.82096,0,4.515
2361,289.0715332,3.831307071,20.448,8.075,6.832,5.992,0,16.4395,12.508,17.425,6.177,13.801,9.765,10.1755,7.1115,34.9305,11.825,7.722,14.025,53.519,28.21657495,12.47,11.625,93.3245065,2976.319725,6.076,11.298,68.09315625,6.848,4.719,0,123.2720294,8.4435,0,9612.314774,0,45.066,58.59,35.43,0,0,0
2362,189.1131977,3.395231884,0,7.8625,0,0,0,28.512,13.845,24.182,0,0,0,9.2235,0,10.75,0,13.33,9.35,15.148,0,0,0,42.189,2509.528201,0,6.96,7.63,0,13.115,0,16.3155,12.152,211.49657,6.264,0,10.9905,6.146,0,124.0372969,10.176,11.691
2363,488.2843206,5.148338021,15.4425,3.843,0,10.437,9.394,4.697,0,5.112,7.0125,70.47,0,7.4725,23.18815289,11.502,0,8.307,18.3015,43.993,62.67039117,40.033,0,17.8865,3489.437871,22.5225,11.18783968,8.56,46.332,10.0815,108.402,35.3215,44.764,32.94,41.31,8.8355,0,61.545,29.24,89.391,0,0
2364,389.1640506,2.634753153,10.437,8.733,18.876,18.102,19.8135,10.9,16.168,5.16,5.148,13.213,41.3295,9.526,23.9945,6.2495,20.865,10.344,10.8885,56.77183997,1309.513094,30.4725,13.914,29.48,2189.482461,28.032,20.3205,95.30347998,0,11.8525,19.58,39.168,24.947,229.6827005,33.7995,0,8.151,26.4845,87.948,9.46,11.77,0
2365,285.1700113,2.55975,19.642,9.2235,76.433,71.8074635,95.3905,88.64128027,97.63718652,17.58862029,109.3935,0,9.711,8.227,630.9,476.3006563,0,33.201,40.33,40.631,226.7074158,76.84260432,10845.20263,95.9,5244.728325,347.5410032,179.0590051,26.151,34.7425,129.6037342,12.921,91.989,69.7495575,2412.758639,27.924,43.911,49.368,31.901,1002.25233,14.338,0,112.858
2366,287.1863683,3.403074123,183.3725,9.35,23.6985,87.59734924,2162.680822,20.784,13.728,10.675,122.1533087,29.746,90.22645313,6.634,84.7355,514.575,0,328.4098638,26.108,141.0705,23.7,19.688,14.46043988,1418.613743,1235.87852,251.9845582,57.2167271,5.45,59.6895,7.0785,20.7625,64.001,784.6222559,237.6107263,33.0765,18.277,39.832,556.1494023,1281.541428,434.628436,0,41.99285297
2367,457.2949105,6.673012162,5.936,6.848,0,14.338,5.964,10.4125,7.8255,0,8.3265,19.716,8.2875,287.7181494,8.094,8.925,4.9335,17.928,7.062,167.1535,21.6645,10.4615,24.684,8.132,1607.587055,48.03430103,19.26,6.603,13.0745,13.299,128.3235,99.6180415,14.98,18.8355,34.3209256,0,25.728,141.9,36.208,574.9000732,52.724,65.059
2368,475.3054448,4.566160185,8.6715,13.419,22.35,15.022,7.8995,9.416,19.292,0,65.283,80.65744305,33.073,31.627,29.61231531,14.223,0,27.69155298,22.77,193.248,578.7867007,14.091,9.394,379.548584,3287.223148,250.8941624,44.32819797,0,23.6985,8.56,68.4405,30.98256519,34.58,151.34,310.9873238,4.73,35.445,42.94,227.3114236,678.5594841,0,8.7
2369,491.305757,3.744428704,15.725,26.117,13.237,16.125,20.972,9.202,38.3925,8.3655,64.326,10.0345,8.625,7.49,17.61869476,70.277,0,24.51198151,11.2625,64.804229,56.89793628,10.75,18.619,68.52266174,691.6208942,171.3649725,35.6155,8.0475,6.832,29.9165,59.73583203,0,0,47.42,29.295,9.3625,41.349,10.78,143.937607,209.7729602,0,20.4725
2370,297.1340373,3.191973504,8.307,9.844,15.687,7.095,21.2699375,13.6395,27.742,7.722,16.985,7.704,15.33,10.535,20.982,26.875,51.093,25.98,9.775,17.6985,31.36,27.405,57.236,28.16580078,3023.89173,38.0265,14.22272937,148.7505,9.46,15.91,46.607,29.8375,25.724,34483.01648,20.1905,0,23.435,15.912,302.4329919,11.18,24.618,20.52
2371,441.3009364,8.479849242,0,0,0,15.9,0,5.325,5.064,5.7105,0,8.44,0,13.113,8.651,0,0,0,10.0575,16.575,7.42,6.996,8.094,9.6075,4365.917739,11.19,0,0,5.3375,0,9.675,10.472,12.10752936,0,10.058,0,0,22.396,0,57.434,0,0
2372,406.1863716,3.58074381,98.505,8.075,13.992,26.722,10.863,23.38585376,8.733,13.419,5.3375,25.5,11.772,7.722,15.91,0,0,13.545,36.125,5.256,39.24,13.268,12.99,14.7615,1858.933255,13.485,44.50650989,21.315,6.177,22.36,169.857,7.3095,26.163,61.809,6.076,0,13.626,10.8045,0,8.7945,0,137.4558518
